Month,Export Loaded TEUs,Import Loaded TEUs,Export Empty TEUs,Import Empty TEUs,Total TEUs,Total Loaded TEUs,Total Empty TEUs,Port,Total Rail Lifts,Container Tons,Auto Tons,Ro/Ro Tons (excl. autos),Forest Products (Break Bulk),Steel & other metals Break Bulk Tons,other Break Bulk Tons,Total General Cargo Tons,Total Containers,Import Auto Units,Export Auto Units,Total Auto UNITS,Import Ro/Ro Tons,Export Ro/Ro Tons,Month,Origin BEA Area,Total Weight in Tons,year
Jun 1998,62811,38175,8624,21774,131384,100986,30398,Oakland,,,,,,,,,,,,,,,,,,
Jul 1998,60215,37546,11058,18390,127209,97761,29448,Oakland,,,,,,,,,,,,,,,,,,
Aug 1998,61333,39691,9692,19924,130640,101024,29616,Oakland,,,,,,,,,,,,,,,,,,
Sep 1998,61887,42524,14140,15983,134534,104411,30123,Oakland,,,,,,,,,,,,,,,,,,
Oct 1998,70469,43894,12029,23128,149520,114363,35157,Oakland,,,,,,,,,,,,,,,,,,
Nov 1998,65193,42672,13406,20211,141482,107865,33617,Oakland,,,,,,,,,,,,,,,,,,
Dec 1998,65429,41405,11732,23910,142476,106834,35642,Oakland,,,,,,,,,,,,,,,,,,
Jan 1999,57225,38295,14899,15231,125650,95520,30130,Oakland,,,,,,,,,,,,,,,,,,
Feb 1999,57176,38201,12348,15241,122966,95377,27589,Oakland,,,,,,,,,,,,,,,,,,
Mar 1999,65258,36919,14129,18808,135114,102177,32937,Oakland,,,,,,,,,,,,,,,,,,
Apr 1999,63845,40556,15605,21091,141097,104401,36696,Oakland,,,,,,,,,,,,,,,,,,
May 1999,64491,42122,15197,17402,139212,106613,32599,Oakland,,,,,,,,,,,,,,,,,,
Jun 1999,68109,41964,14507,20848,145428,110073,35355,Oakland,,,,,,,,,,,,,,,,,,
Jul 1999,59903,37530,12888,16506,126827,97433,29394,Oakland,,,,,,,,,,,,,,,,,,
Aug 1999,69607,40095,15465,24672,149839,109702,40137,Oakland,,,,,,,,,,,,,,,,,,
Sep 1999,70346,39802,13975,19419,143542,110148,33394,Oakland,,,,,,,,,,,,,,,,,,
Oct 1999,72792,37851,13449,20177,144269,110643,33626,Oakland,,,,,,,,,,,,,,,,,,
Nov 1999,70937,37845,13655,22690,145127,108782,36345,Oakland,,,,,,,,,,,,,,,,,,
Dec 1999,70184,38046,14419,22036,144685,108230,36455,Oakland,,,,,,,,,,,,,,,,,,
Jan 2000,63203,36559,17430,19898,137090,99762,37328,Oakland,,,,,,,,,,,,,,,,,,
Feb 2000,64038,36827,14731,19798,135394,100865,34529,Oakland,,,,,,,,,,,,,,,,,,
Mar 2000,70449,39314,16418,17741,143922,109763,34159,Oakland,,,,,,,,,,,,,,,,,,
Apr 2000,65985,39935,17353,20349,143622,105920,37702,Oakland,,,,,,,,,,,,,,,,,,
May 2000,70080,41142,19631,24201,155054,111222,43832,Oakland,,,,,,,,,,,,,,,,,,
Jun 2000,69106,44990,20525,18910,153531,114096,39435,Oakland,,,,,,,,,,,,,,,,,,
Jul 2000,68089,45685,17052,20430,151256,113774,37482,Oakland,,,,,,,,,,,,,,,,,,
Aug 2000,76464,48887,20696,23653,169700,125351,44349,Oakland,,,,,,,,,,,,,,,,,,
Sep 2000,67398,43904,16215,17115,144632,111302,33330,Oakland,,,,,,,,,,,,,,,,,,
Oct 2000,73516,45175,17469,23283,159443,118691,40752,Oakland,,,,,,,,,,,,,,,,,,
Nov 2000,66091,40914,17888,20758,145651,107005,38646,Oakland,,,,,,,,,,,,,,,,,,
Dec 2000,64102,40526,14776,18223,137627,104628,32999,Oakland,,,,,,,,,,,,,,,,,,
Jan 2001,64052,38829,15087,17123,135091,102881,32210,Oakland,,,,,,,,,,,,,,,,,,
Feb 2001,58101,33092,12450,14550,118193,91193,27000,Oakland,,,,,,,,,,,,,,,,,,
Mar 2001,67247,41595,13931,18096,140869,108842,32027,Oakland,,,,,,,,,,,,,,,,,,
Apr 2001,62866,39701,13681,21762,138010,102567,35443,Oakland,,,,,,,,,,,,,,,,,,
May 2001,65041,40339,14678,20827,140885,105380,35505,Oakland,,,,,,,,,,,,,,,,,,
Jun 2001,60197,39498,13018,17708,130421,99695,30726,Oakland,,,,,,,,,,,,,,,,,,
Jul 2001,63465,44286,14471,18951,141173,107751,33422,Oakland,,,,,,,,,,,,,,,,,,
Aug 2001,67829,45596,18349,21177,152951,113425,39526,Oakland,,,,,,,,,,,,,,,,,,
Sep 2001,61107,42873,16511,17361,137852,103980,33872,Oakland,,,,,,,,,,,,,,,,,,
Oct 2001,71441,43327,14797,20150,149715,114768,34947,Oakland,,,,,,,,,,,,,,,,,,
Nov 2001,60099,38128,13232,19313,130772,98227,32545,Oakland,,,,,,,,,,,,,,,,,,
Dec 2001,57513,39125,14139,16876,127653,96638,31015,Oakland,,,,,,,,,,,,,,,,,,
Jan 2002,54151,35349,15337,18057,122894,89500,33394,Oakland,,,,,,,,,,,,,,,,,,
Feb 2002,55405,34944,12639,15698,118686,90349,28337,Oakland,,,,,,,,,,,,,,,,,,
Mar 2002,60394,39236,13491,17546,130667,99630,31037,Oakland,,,,,,,,,,,,,,,,,,
Apr 2002,62250,41296,16242,15841,135629,103546,32083,Oakland,,,,,,,,,,,,,,,,,,
May 2002,64950,46807,22855,17495,152107,111757,40350,Oakland,,,,,,,,,,,,,,,,,,
Jun 2002,62972,50158,21665,15725,150520,113130,37390,Oakland,,,,,,,,,,,,,,,,,,
Jul 2002,58818,49169,25224,19628,152839,107987,44852,Oakland,,,,,,,,,,,,,,,,,,
Aug 2002,68309,50930,27263,21720,168222,119239,48983,Oakland,,,,,,,,,,,,,,,,,,
Sep 2002,62617,49018,21513,15128,148276,111635,36641,Oakland,,,,,,,,,,,,,,,,,,
Oct 2002,50808,52747,14749,13538,131842,103555,28287,Oakland,,,,,,,,,,,,,,,,,,
Nov 2002,68606,50169,11606,20041,150422,118775,31647,Oakland,,,,,,,,,,,,,,,,,,
Dec 2002,63257,47407,19058,16001,145723,110664,35059,Oakland,,,,,,,,,,,,,,,,,,
Jan 2003,64540,43585,27427,15255,150807,108125,42682,Oakland,,,,,,,,,,,,,,,,,,
Feb 2003,63742,42573,19875,15931,142121,106315,35806,Oakland,,,,,,,,,,,,,,,,,,
Mar 2003,67736,49611,22224,16527,156098,117347,38751,Oakland,,,,,,,,,,,,,,,,,,
Apr 2003,62737,52345,28564,17490,161136,115082,46054,Oakland,,,,,,,,,,,,,,,,,,
May 2003,62649,52599,37194,19516,171958,115248,56710,Oakland,,,,,,,,,,,,,,,,,,
Jun 2003,64544,54370,28006,17456,164376,118914,45462,Oakland,,,,,,,,,,,,,,,,,,
Jul 2003,70933,53072,27711,20604,172320,124005,48315,Oakland,,,,,,,,,,,,,,,,,,
Aug 2003,65374,52049,31785,18499,167707,117423,50284,Oakland,,,,,,,,,,,,,,,,,,
Sep 2003,67283,51219,24025,17411,159938,118502,41436,Oakland,,,,,,,,,,,,,,,,,,
Oct 2003,74549,50942,22275,15334,163100,125491,37609,Oakland,,,,,,,,,,,,,,,,,,
Nov 2003,67724,50385,22106,15233,155448,118109,37339,Oakland,,,,,,,,,,,,,,,,,,
Dec 2003,67738,46658,26686,17013,158095,114396,43699,Oakland,,,,,,,,,,,,,,,,,,
Jan 2004,62774,48290,25490,12032,148586,111064,37522,Oakland,,,,,,,,,,,,,,,,,,
Feb 2004,58755,38203,21473,12268,130699,96958,33741,Oakland,,,,,,,,,,,,,,,,,,
Mar 2004,72452,49162,20921,16757,159292,121614,37678,Oakland,,,,,,,,,,,,,,,,,,
Apr 2004,66405,53433,29195,14278,163311,119838,43473,Oakland,,,,,,,,,,,,,,,,,,
May 2004,61448,55854,21427,15604,154333,117302,37031,Oakland,,,,,,,,,,,,,,,,,,
Jun 2004,64613,56935,31611,12910,166069,121548,44521,Oakland,,,,,,,,,,,,,,,,,,
Jul 2004,68049,59700,35885,16582,180216,127749,52467,Oakland,,,,,,,,,,,,,,,,,,
Aug 2004,70321,66760,38311,18206,193598,137081,56517,Oakland,,,,,,,,,,,,,,,,,,
Sep 2004,65037,62546,31725,14357,173665,127583,46082,Oakland,,,,,,,,,,,,,,,,,,
Oct 2004,73735,67765,31389,18013,190902,141500,49402,Oakland,,,,,,,,,,,,,,,,,,
Nov 2004,75931,67770,28560,17137,189398,143701,45697,Oakland,,,,,,,,,,,,,,,,,,
Dec 2004,74196,67896,38625,16718,197435,142092,55343,Oakland,,,,,,,,,,,,,,,,,,
Jan 2005,68430,63956,35943,12644,180973,132386,48587,Oakland,,,,,,,,,,,,,,,,,,
Feb 2005,69945,61925,21255,12195,165320,131870,33450,Oakland,,,,,,,,,,,,,,,,,,
Mar 2005,73100,59129,28213,18816,179258,132229,47029,Oakland,,,,,,,,,,,,,,,,,,
Apr 2005,69966,65116,28917,15088,179087,135082,44005,Oakland,,,,,,,,,,,,,,,,,,
May 2005,69899,71754,35216,16966,193835,141653,52182,Oakland,,,,,,,,,,,,,,,,,,
Jun 2005,65448,69995,32764,14048,182255,135443,46812,Oakland,,,,,,,,,,,,,,,,,,
Jul 2005,71859,71897,30129,16275,190160,143756,46404,Oakland,,,,,,,,,,,,,,,,,,
Aug 2005,70504,77135,39836,20702,208177,147639,60538,Oakland,,,,,,,,,,,,,,,,,,
Sep 2005,69635,74440,38970,17966,201011,144075,56936,Oakland,,,,,,,,,,,,,,,,,,
Oct 2005,71664,75968,40757,17169,205558,147632,57926,Oakland,,,,,,,,,,,,,,,,,,
Nov 2005,73127,71545,29853,19070,193595,144672,48923,Oakland,,,,,,,,,,,,,,,,,,
Dec 2005,73002,73398,31312,17049,194761,146400,48361,Oakland,,,,,,,,,,,,,,,,,,
Jan 2006,65661,71718,34720,16086,188185,137379,50806,Oakland,,,,,,,,,,,,,,,,,,
Feb 2006,70765,59580,29806,18471,178622,130345,48277,Oakland,,,,,,,,,,,,,,,,,,
Mar 2006,74997,73793,36773,18022,203585,148790,54795,Oakland,,,,,,,,,,,,,,,,,,
Apr 2006,65271,75243,36747,15270,192531,140514,52017,Oakland,,,,,,,,,,,,,,,,,,
May 2006,71949,73419,45950,18706,210024,145368,64656,Oakland,,,,,,,,,,,,,,,,,,
Jun 2006,68285,78326,43666,14385,204662,146611,58051,Oakland,,,,,,,,,,,,,,,,,,
Jul 2006,66472,74832,38571,13408,193283,141304,51979,Oakland,,,,,,,,,,,,,,,,,,
Aug 2006,73385,81249,58155,15207,227996,154634,73362,Oakland,,,,,,,,,,,,,,,,,,
Sep 2006,64850,77071,41890,13027,196838,141921,54917,Oakland,,,,,,,,,,,,,,,,,,
Oct 2006,75956,74985,43948,18663,213552,150941,62611,Oakland,,,,,,,,,,,,,,,,,,
Nov 2006,72254,70297,42017,17155,201723,142551,59172,Oakland,,,,,,,,,,,,,,,,,,
Dec 2006,70300,67265,29124,14055,180744,137565,43179,Oakland,,,,,,,,,,,,,,,,,,
Jan 2007,74270,68526,34970,18481,196247,142796,53451,Oakland,,,,,,,,,,,,,,,,,,
Feb 2007,62103,65555,31645,11885,171188,127658,43530,Oakland,,,,,,,,,,,,,,,,,,
Mar 2007,75686,67153,32566,12871,188276,142839,45437,Oakland,,,,,,,,,,,,,,,,,,
Apr 2007,73563,69407,29765,15232,187967,142970,44997,Oakland,,,,,,,,,,,,,,,,,,
May 2007,76024,73200,35536,17960,202720,149224,53496,Oakland,,,,,,,,,,,,,,,,,,
Jun 2007,74266,73853,33464,16393,197976,148119,49857,Oakland,,,,,,,,,,,,,,,,,,
Jul 2007,78641,78898,35685,19575,212799,157539,55260,Oakland,,,,,,,,,,,,,,,,,,
Aug 2007,79754,78727,38973,17204,214658,158481,56177,Oakland,,,,,,,,,,,,,,,,,,
Sep 2007,73309,75902,40579,15128,204918,149211,55707,Oakland,,,,,,,,,,,,,,,,,,
Oct 2007,86004,74325,35306,21450,217085,160329,56756,Oakland,,,,,,,,,,,,,,,,,,
Nov 2007,79918,76902,26530,18766,202116,156820,45296,Oakland,,,,,,,,,,,,,,,,,,
Dec 2007,76095,67836,28032,19998,191961,143931,48030,Oakland,,,,,,,,,,,,,,,,,,
Jan 2008,75153,65699,29746,16708,187306,140852,46454,Oakland,,,,,,,,,,,,,,,,,,
Feb 2008,80876,64204,21143,14604,180827,145080,35747,Oakland,,,,,,,,,,,,,,,,,,
Mar 2008,80527,58964,19567,18511,177569,139491,38078,Oakland,,,,,,,,,,,,,,,,,,
Apr 2008,83701,66836,21173,18709,190419,150537,39882,Oakland,,,,,,,,,,,,,,,,,,
May 2008,78235,69189,21343,15033,183800,147424,36376,Oakland,,,,,,,,,,,,,,,,,,
Jun 2008,81408,70901,27825,18443,198577,152309,46268,Oakland,,,,,,,,,,,,,,,,,,
Jul 2008,79902,74272,31152,15945,201271,154174,47097,Oakland,,,,,,,,,,,,,,,,,,
Aug 2008,76890,69380,34219,14311,194800,146270,48530,Oakland,,,,,,,,,,,,,,,,,,
Sep 2008,74591,71163,26808,16498,189060,145754,43306,Oakland,,,,,,,,,,,,,,,,,,
Oct 2008,73876,68094,36099,15890,193959,141970,51989,Oakland,,,,,,,,,,,,,,,,,,
Nov 2008,61755,60375,33624,13071,168825,122130,46695,Oakland,,,,,,,,,,,,,,,,,,
Dec 2008,63786,57327,31161,14846,167120,121113,46007,Oakland,,,,,,,,,,,,,,,,,,
Jan 2009,63725,58287,25243,10686,157941,122012,35929,Oakland,,,,,,,,,,,,,,,,,,
Feb 2009,64694,41311,12611,14142,132758,106005,26753,Oakland,,,,,,,,,,,,,,,,,,
Mar 2009,81739,52672,12191,22348,168950,134411,34539,Oakland,,,,,,,,,,,,,,,,,,
Apr 2009,80232,54997,10850,22882,168961,135229,33732,Oakland,,,,,,,,,,,,,,,,,,
May 2009,76097,59382,11743,15577,162799,135479,27320,Oakland,,,,,,,,,,,,,,,,,,
Jun 2009,84822,56244,13384,15315,169765,141066,28699,Oakland,,,,,,,,,,,,,,,,,,
Jul 2009,84743,64724,13890,21247,184604,149467,35137,Oakland,,,,,,,,,,,,,,,,,,
Aug 2009,86730,61562,16363,13200,177855,148292,29563,Oakland,,,,,,,,,,,,,,,,,,
Sep 2009,83916,63619,15355,19200,182090,147535,34555,Oakland,,,,,,,,,,,,,,,,,,
Oct 2009,85461,62233,12656,18758,179108,147694,31414,Oakland,,,,,,,,,,,,,,,,,,
Nov 2009,85815,59003,11823,16833,173474,144818,28656,Oakland,,,,,,,,,,,,,,,,,,
Dec 2009,88908,67467,11461,19070,186906,156375,30531,Oakland,,,,,,,,,,,,,,,,,,
Jan 2010,71109,57853,13197,14873,157032,128962,28070,Oakland,,,,,,,,,,,,,,,,,,
Feb 2010,71957,53934,16078,13755,155724,125891,29833,Oakland,,,,,,,,,,,,,,,,,,
Mar 2010,81161,60425,21939,23431,186956,141586,45370,Oakland,,,,,,,,,,,,,,,,,,
Apr 2010,80616,62734,26535,16428,186313,143350,42963,Oakland,,,,,,,,,,,,,,,,,,
May 2010,79531,67177,31320,16222,194250,146708,47542,Oakland,,,,,,,,,,,,,,,,,,
Jun 2010,75120,73585,41471,15351,205527,148705,56822,Oakland,,,,,,,,,,,,,,,,,,
Jul 2010,78969,75603,43947,16127,214646,154572,60074,Oakland,,,,,,,,,,,,,,,,,,
Aug 2010,79932,76551,43414,17736,217633,156483,61150,Oakland,,,,,,,,,,,,,,,,,,
Sep 2010,79686,73893,44011,16771,214361,153579,60782,Oakland,,,,,,,,,,,,,,,,,,
Oct 2010,86320,67907,35373,18928,208528,154227,54301,Oakland,,,,,,,,,,,,,,,,,,
Nov 2010,88082,67334,24186,21926,201528,155416,46112,Oakland,,,,,,,,,,,,,,,,,,
Dec 2010,83096,65661,20872,18330,187959,148757,39202,Oakland,,,,,,,,,,,,,,,,,,
Jan 2011,76632,62717,21860,20828,182037,139349,42688,Oakland,,,,,,,,,,,,,,,,,,
Feb 2011,75200,59491,18002,22915,175608,134691,40917,Oakland,,,,,,,,,,,,,,,,,,
Mar 2011,89524,58084,18976,30819,197403,147608,49795,Oakland,,,,,,,,,,,,,,,,,,
Apr 2011,84928,65498,16975,24180,191581,150426,41155,Oakland,,,,,,,,,,,,,,,,,,
May 2011,82969,68700,20738,21614,194021,151669,42352,Oakland,,,,,,,,,,,,,,,,,,
Jun 2011,82526,69657,30386,18163,200732,152183,48549,Oakland,,,,,,,,,,,,,,,,,,
Jul 2011,78309,69543,30565,19156,197573,147852,49721,Oakland,,,,,,,,,,,,,,,,,,
Aug 2011,84821,75895,32287,23273,216276,160716,55560,Oakland,,,,,,,,,,,,,,,,,,
Sep 2011,80249,70257,29554,20176,200236,150506,49730,Oakland,,,,,,,,,,,,,,,,,,
Oct 2011,85784,65461,25914,20108,197267,151245,46022,Oakland,,,,,,,,,,,,,,,,,,
Nov 2011,88299,68713,19392,23375,199779,157012,42767,Oakland,,,,,,,,,,,,,,,,,,
Dec 2011,84585,63256,22308,19864,190013,147841,42172,Oakland,,,,,,,,,,,,,,,,,,
Jan 2012,81929,70746,19670,23352,195697,152675,43022,Oakland,,,,,,,,,,,,,,,,,,
Feb 2012,78274,50247,16781,21602,166904,128521,38383,Oakland,,,,,,,,,,,,,,,,,,
Mar 2012,91613,62854,17055,25835,197357,154467,42890,Oakland,,,,,,,,,,,,,,,,,,
Apr 2012,80270,63402,20126,24277,188075,143672,44403,Oakland,,,,,,,,,,,,,,,,,,
May 2012,84443,71790,27537,19670,203440,156233,47207,Oakland,,,,,,,,,,,,,,,,,,
Jun 2012,75359,70750,31708,19518,197335,146109,51226,Oakland,,,,,,,,,,,,,,,,,,
Jul 2012,78432,70531,34221,18809,201993,148963,53030,Oakland,,,,,,,,,,,,,,,,,,
Aug 2012,81485,70308,33021,22152,206966,151793,55173,Oakland,,,,,,,,,,,,,,,,,,
Sep 2012,75691,65433,30103,20268,191495,141124,50371,Oakland,,,,,,,,,,,,,,,,,,
Oct 2012,89312,67819,23106,27390,207627,157131,50496,Oakland,,,,,,,,,,,,,,,,,,
Nov 2012,80295,63924,22023,23840,190082,144219,45863,Oakland,,,,,,,,,,,,,,,,,,
Dec 2012,89349,63868,19360,24355,196932,153217,43715,Oakland,,,,,,,,,,,,,,,,,,
Jan 2013,83843,66176,19394,23085,192498,150019,42479,Oakland,,,,,,,,,,,,,,,,,,
Feb 2013,83735,64466,16575,22925,187701,148201,39500,Oakland,,,,,,,,,,,,,,,,,,
Mar 2013,87965,53532,14887,28389,184773,141497,43276,Oakland,,,,,,,,,,,,,,,,,,
Apr 2013,83810,65630,19965,21322,190727,149440,41287,Oakland,,,,,,,,,,,,,,,,,,
May 2013,82656,73018,23546,21290,200510,155674,44836,Oakland,,,,,,,,,,,,,,,,,,
Jun 2013,82665,69806,26662,17467,196600,152471,44129,Oakland,,,,,,,,,,,,,,,,,,
Jul 2013,78789,75723,25735,20738,200985,154512,46473,Oakland,,,,,,,,,,,,,,,,,,
Aug 2013,84214,73325,29718,21881,209138,157539,51599,Oakland,,,,,,,,,,,,,,,,,,
Sep 2013,85628,67495,29528,18970,201621,153123,48498,Oakland,,,,,,,,,,,,,,,,,,
Oct 2013,89561,66983,17981,24265,198790,156544,42246,Oakland,,,,,,,,,,,,,,,,,,
Nov 2013,88857,65508,15277,25327,194969,154365,40604,Oakland,,,,,,,,,,,,,,,,,,
Dec 2013,83073,61652,18651,24876,188252,144725,43527,Oakland,,,,,,,,,,,,,,,,,,
Jan 2014,78185,72469,23407,22361,196422,150654,45768,Oakland,,,,,,,,,,,,,,,,,,
Feb 2014,79498,58915,17913,21515,177841,138413,39428,Oakland,,,,,,,,,,,,,,,,,,
Mar 2014,87521,60291,18590,27332,193734,147812,45922,Oakland,,,,,,,,,,,,,,,,,,
Apr 2014,84260,72571,21047,19906,197784,156831,40953,Oakland,,,,,,,,,,,,,,,,,,
May 2014,84631,75525,27129,18192,205477,160156,45321,Oakland,,,,,,,,,,,,,,,,,,
Jun 2014,84032,73853,28031,19776,205692,157885,47807,Oakland,,,,,,,,,,,,,,,,,,
Jul 2014,74212,73325,37051,18931,203519,147537,55982,Oakland,,,,,,,,,,,,,,,,,,
Aug 2014,77997,71655,36050,18977,204679,149652,55027,Oakland,,,,,,,,,,,,,,,,,,
Sep 2014,79405,72271,34073,21650,207399,151676,55723,Oakland,,,,,,,,,,,,,,,,,,
Oct 2014,86065,73124,26595,20643,206427,159189,47238,Oakland,,,,,,,,,,,,,,,,,,
Nov 2014,78239,67455,24111,23310,193115,145694,47421,Oakland,,,,,,,,,,,,,,,,,,
Dec 2014,75333,74356,30248,22043,201980,149689,52291,Oakland,,,,,,,,,,,,,,,,,,
Jan 2015,57579,44171,17712,18603,138065,101750,36315,Oakland,,,,,,,,,,,,,,,,,,
Feb 2015,53632,37236,17079,14031,121978,90868,31110,Oakland,,,,,,,,,,,,,,,,,,
Mar 2015,73263,84023,33302,18819,209407,157286,52121,Oakland,,,,,,,,,,,,,,,,,,
Apr 2015,73374,74843,36925,15958,201100,148217,52883,Oakland,,,,,,,,,,,,,,,,,,
May 2015,79889,78902,36210,18252,213253,158791,54462,Oakland,,,,,,,,,,,,,,,,,,
Jun 2015,77680,75780,32412,17751,203623,153460,50163,Oakland,,,,,,,,,,,,,,,,,,
Jul 2015,74912,79713,36889,14006,205520,154625,50895,Oakland,,,,,,,,,,,,,,,,,,
Aug 2015,77657,82492,41659,15103,216911,160149,56762,Oakland,,,,,,,,,,,,,,,,,,
Sep 2015,69424,73420,40125,14514,197483,142844,54639,Oakland,,,,,,,,,,,,,,,,,,
Oct 2015,74292,70697,30975,16319,192283,144989,47294,Oakland,,,,,,,,,,,,,,,,,,
Nov 2015,77060,73296,24591,17637,192584,150356,42228,Oakland,,,,,,,,,,,,,,,,,,
Dec 2015,69384,69661,30585,15684,185314,139045,46269,Oakland,,,,,,,,,,,,,,,,,,
Jan 2016,67272,77639,29430,16814,191155,144911,46244,Oakland,,,,,,,,,,,,,,,,,,
Feb 2016,73455,70620,30122,13942,188139,144075,44064,Oakland,,,,,,,,,,,,,,,,,,
Mar 2016,80487,56691,23361,18406,178945,137178,41767,Oakland,,,,,,,,,,,,,,,,,,
Apr 2016,78613,72294,19730,17663,188300,150907,37393,Oakland,,,,,,,,,,,,,,,,,,
May 2016,83969,81293,23662,22845,211769,165262,46507,Oakland,,,,,,,,,,,,,,,,,,
Jun 2016,73678,76368,27393,16839,194278,150046,44232,Oakland,,,,,,,,,,,,,,,,,,
Jul 2016,77550,80508,31525,17017,206600,158058,48542,Oakland,,,,,,,,,,,,,,,,,,
Aug 2016,82957,78530,37179,21881,220547,161487,59060,Oakland,,,,,,,,,,,,,,,,,,
Sep 2016,76322,70307,24165,16745,187539,146629,40910,Oakland,,,,,,,,,,,,,,,,,,
Oct 2016,89391,72084,17821,26873,206169,161475,44694,Oakland,,,,,,,,,,,,,,,,,,
Nov 2016,85618,73473,19021,18868,196980,159091,37889,Oakland,,,,,,,,,,,,,,,,,,
Dec 2016,78656,73941,26635,19923,199155,152597,46558,Oakland,,,,,,,,,,,,,,,,,,
Jan 2017,73328,80441,26363,17178,197310,153769,43540,Oakland,,,,,,,,,,,,,,,,,,
Feb 2017,72581,64106,23032,15182,174902,136687,38214,Oakland,,,,,,,,,,,,,,,,,,
Mar 2017,82401,67597,28972,20106,199077,149999,49078,Oakland,,,,,,,,,,,,,,,,,,
Apr 2017,78776,74991,27388,16346,197501,153767,43734,Oakland,,,,,,,,,,,,,,,,,,
May 2017,78582,82442,30714,19222,210960,161024,49936,Oakland,,,,,,,,,,,,,,,,,,
Jun 2017,75460,80253,35180,13362,204255,155714,48542,Oakland,,,,,,,,,,,,,,,,,,
Jul 2017,74821,84835,34844,15389,209890,159656,50234,Oakland,,,,,,,,,,,,,,,,,,
Aug 2017,77055,77984,36203,21413,212655,155039,57616,Oakland,,,,,,,,,,,,,,,,,,
Sep 2017,74362,79135,39326,18647,211470,153496,57974,Oakland,,,,,,,,,,,,,,,,,,
Oct 2017,85928,76706,27185,20094,209914,162634,47279,Oakland,,,,,,,,,,,,,,,,,,
Nov 2017,77042,72330,19342,17354,186069,149372,36696,Oakland,,,,,,,,,,,,,,,,,,
Dec 2017,80490,78703,28556,19087,206836,159193,47643,Oakland,,,,,,,,,,,,,,,,,,
Jan 2018,74883,75136,37564,18258,205840,150019,55821,Oakland,,,,,,,,,,,,,,,,,,
Feb 2018,73905,73666,23880,16724,188175,147571,40604,Oakland,,,,,,,,,,,,,,,,,,
Mar 2018,81955,66302,24984,20100,193341,148257,45084,Oakland,,,,,,,,,,,,,,,,,,
Apr 2018,77995,75371,32694,17958,204017,153365,50652,Oakland,,,,,,,,,,,,,,,,,,
May 2018,72045,82467,34333,15922,204767,154512,50255,Oakland,,,,,,,,,,,,,,,,,,
Jun 2018,71894,87207,41033,15361,215496,159102,56394,Oakland,,,,,,,,,,,,,,,,,,
Jul 2018,69335,84345,47690,16038,217407,153680,63728,Oakland,,,,,,,,,,,,,,,,,,
Aug 2018,74311,85703,51052,20122,231188,160014,71174,Oakland,,,,,,,,,,,,,,,,,,
Sep 2018,72954,82586,46268,18260,220068,155540,64528,Oakland,,,,,,,,,,,,,,,,,,
Oct 2018,78853,82397,42467,22336,226052,161249,64803,Oakland,,,,,,,,,,,,,,,,,,
Nov 2018,77285,83364,40238,18238,219125,160649,58475,Oakland,,,,,,,,,,,,,,,,,,
Dec 2018,72389,87056,41825,19652,220922,159446,61477,Oakland,,,,,,,,,,,,,,,,,,
Jan 2019,75350,81893,39768,15482,212493,157243,55250,Oakland,,,,,,,,,,,,,,,,,,
Feb 2019,67837,69977,33662,14209,185685,137814,47871,Oakland,,,,,,,,,,,,,,,,,,
Mar 2019,88202,74714,30533,20523,213972,162916,51056,Oakland,,,,,,,,,,,,,,,,,,
Apr 2019,79291,80702,36357,19652,216003,159993,56010,Oakland,,,,,,,,,,,,,,,,,,
May 2019,78070,85970,42363,16699,223101,164039,59062,Oakland,,,,,,,,,,,,,,,,,,
Jun 2019,74901,80895,35113,12822,203730,155796,47934,Oakland,,,,,,,,,,,,,,,,,,
Jul 2019,76414,90598,36266,14913,218191,167012,51179,Oakland,,,,,,,,,,,,,,,,,,
Aug 2019,75080,88325,44938,16195,224537,163405,61132,Oakland,,,,,,,,,,,,,,,,,,
Sep 2019,72058,84906,37332,12249,206544,156963,49581,Oakland,,,,,,,,,,,,,,,,,,
Oct 2019,87393,78582,23234,15671,204880,165975,38905,Oakland,,,,,,,,,,,,,,,,,,
Nov 2019,81780,77367,19743,18470,197360,159147,38213,Oakland,,,,,,,,,,,,,,,,,,
Dec 2019,74643,81281,23668,14372,193963,155924,38040,Oakland,,,,,,,,,,,,,,,,,,
Jan 2020,77932,87846,29334,16115,211228,165778,45449,Oakland,,,,,,,,,,,,,,,,,,
Feb 2020,78725,63752,20540,17858,180875,142477,38397,Oakland,,,,,,,,,,,,,,,,,,
Mar 2020,83782,67035,17282,22090,190188,150816,39371,Oakland,,,,,,,,,,,,,,,,,,
Apr 2020,82383,80002,19981,19552,201918,162385,39533,Oakland,,,,,,,,,,,,,,,,,,
May 2020,69720,73422,25444,17008,185595,143142,42452,Oakland,,,,,,,,,,,,,,,,,,
Jun 2020,70638,82464,30007,15902,199011,153102,45909,Oakland,,,,,,,,,,,,,,,,,,
Jul 2020,71525,96420,39651,11484,219080,167945,51136,Oakland,,,,,,,,,,,,,,,,,,
Aug 2020,76144,96264,41214,11866,225489,172409,53080,Oakland,,,,,,,,,,,,,,,,,,
Sep 2020,75674,93914,41440,14779,225806,169588,56218,Oakland,,,,,,,,,,,,,,,,,,
Oct 2020,86942,86753,29000,13970,216664,173695,42969,Oakland,,,,,,,,,,,,,,,,,,
Nov 2020,79667,78048,23647,16333,197695,157715,39980,Oakland,,,,,,,,,,,,,,,,,,
